rank,drug_a,drug_b,priority_score,p_empirical,q_value,permutation_z,signed_reversal,reversal_efficiency,reversal_gain_over_best_single,counter_therapeutic,gene_coverage,pathway_coverage,axis_coverage,target_complementarity,compartment_complementarity,cns_reach,regimen_compatibility,network_separation,proximity_z_a,proximity_z_b,complementary_exposure,evidence_score,uncertainty,safety_union,safety_overlap,worst_risk_domain,same_mechanism,shared_safety_class,redundant_targets,excluded_from_primary_ranking,pareto_optimal
489,Frexalimab,Lamotrigine,1.178,0.04489,0.05938,1.6478,0.0486,0.3725,0.0133,0.0,0.1306,0.3,0.4,1.0,1.0,0.7,0.6867,0.375,-2.5456,-3.0679,True,0.3333,0.475,0.1059,0.0,infection,False,False,False,False,False
490,Dimethyl fumarate,Masitinib,1.1777,0.00998,0.02038,2.3483,0.0643,0.4444,0.028,0.0,0.1448,0.4,0.6,0.8667,0.5,0.55,0.8667,-0.254,-2.3075,-3.6789,False,0.6667,0.375,0.2315,0.046,infection,False,False,False,False,False
491,Amiloride,Ocrelizumab,1.1776,0.06983,0.08242,1.4502,0.0546,0.4683,0.0105,0.0,0.1166,0.3,0.4,1.0,1.0,0.45,0.5533,0.2361,-2.6837,-2.7449,True,0.3333,0.4,0.2049,0.0,infection,False,False,False,False,False
492,Masitinib,Siponimod,1.1775,0.01247,0.02374,2.1362,0.0659,0.3708,0.0274,0.0,0.1776,0.6,0.6,0.8667,0.5,0.65,1.0,-0.1929,-3.6789,-2.5366,False,0.6667,0.375,0.3381,0.057,infection,False,False,False,False,False
493,Cladribine,Methylprednisolone,1.1773,0.00249,0.00837,2.7917,0.0808,0.4063,0.0251,0.0,0.199,0.4,0.2,0.9375,0.5,0.6,0.42,-0.1214,-2.961,-3.1022,False,1.0,0.3,0.3431,0.0588,infection,False,False,False,False,False
494,Fenebrutinib,Ofatumumab,1.1773,0.12968,0.14041,1.0626,0.0672,0.5182,0.027,0.0,0.1296,0.3,0.4,0.8462,0.5,0.6,0.6867,-0.1964,-2.6962,-2.3838,False,0.6667,0.275,0.2451,0.0343,infection,False,False,False,False,True
495,Ofatumumab,Temelimab,1.1772,0.00998,0.02038,2.1278,0.0704,0.4259,0.0303,0.0,0.1653,0.4,0.6,1.0,0.5,0.15,0.82,0.375,-2.3838,-2.4721,True,0.3333,0.4,0.152,0.0098,infection,False,False,False,False,True
496,Inebilizumab,Metformin,1.1769,0.00499,0.01301,2.5733,0.0621,0.4227,0.0272,0.0,0.147,0.4,0.6,1.0,0.5,0.4,0.5533,0.4603,-2.8083,-1.6488,True,0.3333,0.425,0.1755,0.0,infection,False,False,False,False,False
497,Natalizumab,Oxcarbazepine,1.1763,0.00748,0.01683,2.3905,0.0503,0.3805,0.0099,0.0,0.1323,0.3,0.4,1.0,1.0,0.7,0.6867,0.7708,-3.0541,-0.3516,True,0.3333,0.4,0.298,0.0,infection,False,False,False,False,False
498,Masitinib,Metformin,1.1758,0.00748,0.01683,2.6134,0.0577,0.356,0.0272,0.0,0.1622,0.5,0.8,1.0,0.5,0.5,0.8667,0.127,-3.6789,-1.6488,True,0.3333,0.5,0.1654,0.0062,hepatic,False,False,False,False,False
499,Masitinib,Ofatumumab,1.1757,0.04738,0.06178,1.5243,0.0706,0.4791,0.0305,0.0,0.1473,0.3,0.4,1.0,0.5,0.5,0.82,0.1964,-3.6789,-2.3838,True,0.6667,0.35,0.2657,0.0343,infection,False,False,False,False,False
500,Dimethyl fumarate,Oxcarbazepine,1.1755,0.00748,0.01683,2.9627,0.0462,0.3756,0.0099,0.0,0.1231,0.4,0.6,1.0,0.75,0.7,1.0,0.5,-2.3075,-0.3516,True,0.3333,0.425,0.1976,0.0082,infection,False,False,False,False,False
501,Metformin,Orelabrutinib,1.1754,0.00249,0.00837,2.7231,0.0497,0.3543,0.0224,0.0,0.1402,0.6,0.8,1.0,0.5,0.55,1.0,0.0556,-1.6488,-2.8405,True,0.3333,0.475,0.122,0.0055,hepatic,False,False,False,False,False
502,Dimethyl fumarate,Ponesimod,1.1753,0.01247,0.02374,2.4046,0.0549,0.4466,0.0187,0.0,0.123,0.4,0.4,0.9231,0.5,0.55,1.0,-0.125,-2.3075,-1.5016,False,1.0,0.25,0.2319,0.0417,infection,False,False,False,False,False
503,Bexarotene,Ublituximab,1.175,0.00249,0.00837,2.9108,0.0672,0.4856,0.028,0.0009,0.1384,0.3,0.4,1.0,0.5,0.55,0.82,0.7857,-0.7904,-2.5884,True,0.3333,0.4,0.2784,0.0,infection,False,False,False,False,False
504,Dimethyl fumarate,Riluzole,1.1749,0.01247,0.02374,2.15,0.0544,0.379,0.0181,0.0,0.1435,0.4,0.6,1.0,0.75,0.65,1.0,0.0,-2.3075,-2.6115,False,0.3333,0.375,0.1676,0.0206,hepatic,False,False,False,False,False
505,Ibudilast,Memantine,1.1746,0.05736,0.0709,1.4782,0.0519,0.4273,0.0116,0.0,0.1214,0.3,0.4,0.8182,1.0,0.75,0.8667,-0.4306,-4.4103,-2.6276,False,0.3333,0.5,0.0471,0.0,hepatic,False,False,False,False,True
506,Diroximel fumarate,Interferon beta-1a,1.1745,0.01746,0.03019,2.232,0.0623,0.3732,0.0283,0.0031,0.1669,0.4,0.4,0.8667,0.5,0.55,0.82,-0.254,-1.9273,-3.5867,False,1.0,0.3,0.1819,0.0289,infection,False,False,False,False,True
507,High-dose biotin,Remibrutinib,1.1745,0.00249,0.00837,2.998,0.0398,0.3425,0.0198,0.0,0.1162,0.4,0.6,1.0,0.75,0.6,1.0,0.55,-0.7599,-1.7308,True,0.6667,0.55,0.1206,0.0,hepatic,False,False,False,False,False
508,Fenebrutinib,Ublituximab,1.1738,0.11471,0.12568,1.1741,0.0662,0.5303,0.027,0.0,0.1248,0.3,0.4,0.8333,0.5,0.6,0.6867,-0.2143,-2.6962,-2.5884,False,0.6667,0.3,0.2451,0.0343,infection,False,False,False,False,True
509,Masitinib,Ublituximab,1.1734,0.05486,0.06865,1.515,0.0697,0.4887,0.0305,0.0,0.1425,0.3,0.4,1.0,0.5,0.5,0.82,0.2143,-3.6789,-2.5884,True,0.6667,0.375,0.2657,0.0343,infection,False,False,False,False,False
510,Alpha-lipoic acid,Temelimab,1.1727,0.00249,0.00837,3.3284,0.0476,0.3066,0.0173,0.0,0.1553,0.6,0.8,1.0,0.5,0.5,0.6867,0.1339,-1.7729,-2.4721,True,0.3333,0.575,0.0196,0.0,infection,False,False,False,False,True
511,Oxcarbazepine,Secukinumab,1.1727,0.00249,0.00837,2.37,0.035,0.4232,0.0099,0.0,0.0826,0.3,0.4,1.0,1.0,0.7,0.6867,1.0,-0.3516,-1.895,True,0.3333,0.55,0.1549,0.0,infection,False,False,False,False,False
512,Diroximel fumarate,Idebenone,1.1725,0.00499,0.01301,3.3795,0.0478,0.3731,0.0172,0.0,0.1281,0.5,0.6,1.0,0.75,0.55,1.0,0.2262,-1.9273,-0.7029,True,0.3333,0.45,0.1282,0.0051,infection,False,False,False,False,False
513,Temelimab,Ublituximab,1.1723,0.01247,0.02374,2.1728,0.0695,0.4328,0.0303,0.0,0.1605,0.4,0.6,1.0,0.5,0.15,0.64,0.3929,-2.4721,-2.5884,True,0.3333,0.425,0.152,0.0098,infection,False,False,False,False,True
514,Diroximel fumarate,Frexalimab,1.1719,0.01247,0.02374,2.149,0.0647,0.4397,0.0294,0.0,0.1472,0.4,0.4,0.9333,0.5,0.55,0.6867,0.0,-1.9273,-2.5456,False,0.6667,0.35,0.1598,0.0314,infection,False,False,False,False,True
515,Alemtuzumab,Elezanumab,1.1718,0.00249,0.00837,3.2855,0.0698,0.3445,0.0285,0.0,0.2026,0.4,0.6,1.0,1.0,0.2,0.3733,0.4643,-3.018,-2.7183,True,0.3333,0.425,0.4471,0.0078,infection,False,False,False,False,False
516,Temelimab,Tolebrutinib,1.1713,0.03741,0.05212,1.6674,0.0687,0.4054,0.026,0.0,0.1695,0.4,0.6,0.8,0.5,0.8,0.6867,-0.2875,-2.4721,-3.3227,False,0.3333,0.475,0.1775,0.0069,hepatic,False,False,False,False,False
517,Nicotinamide riboside,Ustekinumab,1.1709,0.00249,0.00837,2.6408,0.0547,0.436,0.0154,0.0,0.1254,0.3,0.6,1.0,0.5,0.5,0.5533,0.6167,-0.7234,-1.9172,True,0.3333,0.55,0.0784,0.0,infection,False,False,False,False,True
518,Dimethyl fumarate,Ozanimod,1.1704,0.00998,0.02038,2.2998,0.0565,0.446,0.0202,0.0,0.1267,0.4,0.4,0.9286,0.5,0.55,0.7333,0.0,-2.3075,-1.8533,False,1.0,0.25,0.2641,0.0437,infection,False,False,False,False,False
519,Natalizumab,Riluzole,1.1701,0.03741,0.05212,1.7564,0.0585,0.383,0.0181,0.0,0.1527,0.3,0.4,1.0,1.0,0.65,0.6867,0.2292,-3.0541,-2.6115,True,0.3333,0.35,0.2804,0.0,infection,False,False,False,False,False
520,Alemtuzumab,Methylprednisolone,1.1699,0.00249,0.00837,2.4633,0.0925,0.4286,0.0367,0.0,0.2157,0.4,0.2,0.8889,0.5,0.6,0.24,-0.2,-3.018,-3.1022,False,1.0,0.275,0.4839,0.0867,infection,False,False,False,False,True
521,Sirolimus,Tolebrutinib,1.1696,0.01496,0.02705,2.1192,0.0669,0.3889,0.0241,0.0,0.1719,0.5,0.6,1.0,0.5,0.8,0.7333,0.1333,-2.0409,-3.3227,True,0.3333,0.45,0.2888,0.07,infection,False,False,False,False,False
522,Idebenone,Ozanimod,1.1692,0.00249,0.00837,3.0787,0.039,0.3767,0.0172,0.0,0.1034,0.5,0.6,1.0,0.75,0.55,0.7333,0.8167,-0.7029,-1.8533,True,0.3333,0.425,0.2026,0.0062,infection,False,False,False,False,False
523,Methylprednisolone,Orelabrutinib,1.1691,0.00249,0.00837,2.7275,0.0762,0.4217,0.0205,0.0,0.1808,0.5,0.4,0.9286,0.5,0.6,0.82,-0.15,-3.1022,-2.8405,False,0.3333,0.375,0.2098,0.0294,infection,False,False,False,False,False
524,Alpha-lipoic acid,Ustekinumab,1.169,0.00499,0.01301,2.5559,0.0566,0.412,0.0173,0.0,0.1374,0.4,0.6,1.0,0.5,0.5,0.5533,0.3214,-1.7729,-1.9172,True,0.3333,0.5,0.0784,0.0,infection,False,False,False,False,True
525,Laquinimod,Natalizumab-biosimilar,1.169,0.00249,0.00837,2.7843,0.0603,0.3803,0.0287,0.0,0.1586,0.6,0.6,1.0,0.5,0.55,0.82,0.0625,-4.2322,-3.1195,True,0.6667,0.4,0.3588,0.0,infection,False,False,False,False,False
526,Frexalimab,Simvastatin,1.1683,0.04239,0.05693,1.6292,0.0555,0.3578,0.0202,0.0,0.1551,0.6,0.6,1.0,0.5,0.35,0.6867,0.0625,-2.5456,-1.7856,True,0.6667,0.425,0.1784,0.0,infection,False,False,False,False,True
527,Siponimod,Tocilizumab,1.1683,0.00249,0.00837,2.6585,0.0717,0.3899,0.0333,0.0,0.184,0.6,0.6,0.9333,0.5,0.65,0.82,-0.0333,-2.5366,-1.8119,False,0.3333,0.35,0.3463,0.0635,infection,False,False,False,False,False
528,Natalizumab-biosimilar,Oxcarbazepine,1.1681,0.00249,0.00837,2.1659,0.0386,0.4192,0.0099,0.0,0.0921,0.3,0.4,1.0,1.0,0.7,0.6867,1.0,-3.1195,-0.3516,True,0.3333,0.45,0.2627,0.0,infection,False,False,False,False,False
529,Diroximel fumarate,Interferon beta-1b,1.1678,0.00499,0.01301,2.7234,0.0594,0.356,0.0288,0.0029,0.1669,0.4,0.4,0.9333,0.5,0.55,0.82,-0.1339,-1.9273,-3.2696,False,1.0,0.3,0.1819,0.0289,infection,False,False,False,False,True
530,Diroximel fumarate,Memantine,1.1675,0.00998,0.02038,2.0936,0.0441,0.3755,0.0135,0.0,0.1175,0.4,0.6,1.0,0.75,0.75,0.8667,0.125,-1.9273,-2.6276,True,0.3333,0.425,0.1127,0.0,infection,False,False,False,False,False
531,Memantine,Tocilizumab,1.1674,0.01995,0.0334,1.7202,0.0488,0.4138,0.0135,0.0,0.118,0.3,0.4,1.0,1.0,0.75,0.82,0.2917,-2.6276,-1.8119,True,0.3333,0.5,0.1725,0.0,infection,False,False,False,False,False
532,Amiloride,Methylprednisolone,1.1671,0.00249,0.00837,3.1331,0.0663,0.3712,0.0105,0.0,0.1786,0.4,0.4,1.0,0.75,0.6,0.82,-0.125,-2.6837,-3.1022,False,0.3333,0.45,0.1529,0.0069,infection,False,False,False,False,False
533,Diroximel fumarate,Oxcarbazepine,1.1669,0.00249,0.00837,3.0581,0.0406,0.3651,0.0099,0.0,0.1111,0.4,0.6,1.0,0.75,0.7,1.0,0.7619,-1.9273,-0.3516,True,0.3333,0.45,0.1922,0.0069,infection,False,False,False,False,False
534,Ibudilast,Methotrexate,1.1668,0.01247,0.02374,2.1682,0.0583,0.347,0.018,0.0,0.1679,0.4,0.6,0.9231,1.0,0.7,1.0,-0.1556,-4.4103,-2.3127,False,0.3333,0.475,0.2943,0.0263,infection,False,False,False,False,False
535,Interferon beta-1a,Memantine,1.1667,0.01995,0.0334,2.128,0.0475,0.3051,0.0135,0.0031,0.1557,0.4,0.4,1.0,1.0,0.75,0.6867,0.1806,-3.5867,-2.6276,True,0.3333,0.425,0.098,0.0,hepatic,False,False,False,False,False
536,Hydroxychloroquine,Metformin,1.1664,0.00499,0.01301,2.7203,0.0526,0.3422,0.0254,0.0,0.1538,0.5,0.8,1.0,0.5,0.55,0.7333,0.0556,-3.2153,-1.6488,True,0.3333,0.525,0.102,0.0,ocular,False,False,False,False,False
537,Memantine,Natalizumab-biosimilar,1.1662,0.07481,0.08723,1.3947,0.0422,0.4281,0.0135,0.0,0.0986,0.3,0.4,1.0,1.0,0.75,0.82,0.35,-2.6276,-3.1195,True,0.3333,0.425,0.1765,0.0,infection,False,False,False,False,False
538,Lamotrigine,Secukinumab,1.1653,0.00249,0.00837,2.141,0.0384,0.4067,0.0133,0.0,0.0943,0.3,0.4,1.0,1.0,0.7,0.6867,0.625,-3.0679,-1.895,True,0.3333,0.525,0.0961,0.0,infection,False,False,False,False,False
539,Ibudilast,Riluzole,1.1651,0.06484,0.0779,1.4952,0.0561,0.4143,0.0158,0.0,0.1354,0.3,0.4,0.8462,1.0,0.7,1.0,-0.2222,-4.4103,-2.6115,False,0.3333,0.475,0.102,0.0137,hepatic,False,False,False,False,False
540,Dimethyl fumarate,Simvastatin,1.165,0.01746,0.03019,2.0976,0.0531,0.4473,0.0168,0.0,0.1186,0.5,0.6,0.7857,0.5,0.55,1.0,-0.381,-2.3075,-1.7856,False,0.6667,0.35,0.2073,0.0124,infection,False,False,False,False,False
541,Elezanumab,Fingolimod,1.1649,0.00499,0.01301,2.4426,0.0571,0.3692,0.0273,0.0,0.1546,0.4,0.8,0.8462,0.75,0.6,0.6867,-0.1429,-2.7183,-1.9414,False,0.3333,0.425,0.2657,0.0049,infection,False,False,False,False,False
542,Epigallocatechin gallate,Ublituximab,1.1648,0.00748,0.01683,2.3807,0.0518,0.4802,0.0126,0.0,0.1079,0.4,0.6,1.0,0.5,0.45,0.6867,0.6429,-1.555,-2.5884,True,0.3333,0.5,0.2039,0.0,infection,False,False,False,False,False
543,Dimethyl fumarate,Lamotrigine,1.1647,0.00748,0.01683,2.5385,0.0496,0.3681,0.0133,0.0,0.1348,0.4,0.6,1.0,0.75,0.7,1.0,0.0,-2.3075,-3.0679,False,0.3333,0.4,0.1388,0.0082,infection,False,False,False,False,False
544,Epigallocatechin gallate,Ofatumumab,1.1645,0.00499,0.01301,2.2013,0.0527,0.468,0.0126,0.0,0.1127,0.4,0.6,1.0,0.5,0.45,0.6867,0.625,-1.555,-2.3838,True,0.3333,0.475,0.2039,0.0,infection,False,False,False,False,False
545,Clemastine,Phenytoin,1.1642,0.00249,0.00837,3.6899,0.0596,0.3955,0.0119,0.0,0.1507,0.2,0.4,1.0,1.0,0.75,0.8667,0.0,-0.7049,-2.5343,False,0.3333,0.525,0.1431,0.0,teratogenicity,False,False,False,False,False
546,Cyclophosphamide,Ibudilast,1.1642,0.01247,0.02374,2.1431,0.0636,0.3646,0.0233,0.0006,0.1745,0.5,0.6,0.9286,1.0,0.7,0.82,-0.1389,-3.0549,-4.4103,False,0.3333,0.45,0.4637,0.0157,infection,False,False,False,False,False
547,Fenebrutinib,Frexalimab,1.164,0.06484,0.0779,1.4344,0.065,0.4016,0.0297,0.0,0.1619,0.4,0.4,1.0,0.5,0.6,0.6867,0.0,-2.6962,-2.5456,False,0.6667,0.375,0.1882,0.0275,infection,False,False,False,False,True
548,Hydroxychloroquine,Idebenone,1.164,0.00249,0.00837,2.9321,0.0426,0.3472,0.0172,0.0,0.1226,0.5,0.8,1.0,0.75,0.55,0.7333,0.1667,-3.2153,-0.7029,True,0.3333,0.575,0.1088,0.0,ocular,False,False,False,False,False
549,Fingolimod,Natalizumab,1.1639,0.01247,0.02374,1.864,0.0695,0.3863,0.0291,0.0,0.1798,0.4,0.4,0.9333,0.5,0.6,0.6867,0.0,-1.9414,-3.0541,False,1.0,0.225,0.3843,0.0882,infection,False,False,False,False,False
550,Fenebrutinib,Memantine,1.1637,0.04239,0.05693,1.5766,0.0432,0.3746,0.0135,0.0,0.1155,0.4,0.6,1.0,0.75,0.75,0.8667,0.2679,-2.6962,-2.6276,True,0.3333,0.45,0.1373,0.0,infection,False,False,False,False,False
551,Idebenone,Laquinimod,1.1637,0.00249,0.00837,3.2685,0.0477,0.3559,0.016,0.0,0.1339,0.6,0.8,0.9231,0.75,0.55,0.8667,0.0625,-0.7029,-4.2322,True,0.3333,0.55,0.1926,0.0103,hepatic,False,False,False,False,False
552,Elezanumab,Laquinimod,1.1636,0.00249,0.00837,3.1861,0.0565,0.373,0.0249,0.0,0.1516,0.5,0.8,0.75,0.75,0.55,0.82,-0.4018,-2.7183,-4.2322,False,0.3333,0.55,0.1922,0.0,hepatic,False,False,False,False,False
553,Cholecalciferol,Methylprednisolone,1.1631,0.00249,0.00837,2.6028,0.0712,0.4413,0.0154,0.0,0.1613,0.3,0.4,0.7692,0.5,0.6,0.5533,-0.4,-2.0037,-3.1022,False,0.6667,0.45,0.1255,0.0,infection,False,False,False,False,True
554,Daclizumab,Ibudilast,1.1631,0.01496,0.02705,1.8141,0.0593,0.3683,0.019,0.0019,0.161,0.4,0.6,1.0,1.0,0.7,0.6867,0.0,-2.1815,-4.4103,False,0.3333,0.4,0.3841,0.0325,autoimmunity,False,False,False,False,False
555,Inebilizumab,Nicotinamide riboside,1.1631,0.00998,0.02038,2.3014,0.0503,0.4564,0.0154,0.0,0.1102,0.3,0.6,1.0,0.5,0.5,0.5533,0.8,-2.8083,-0.7234,True,0.3333,0.5,0.1618,0.0,infection,False,False,False,False,False
556,Azathioprine,Opicinumab,1.163,0.00249,0.00837,4.3881,0.0671,0.3712,0.0174,0.0,0.1808,0.4,0.4,1.0,1.0,0.25,0.6867,0.6889,-1.9886,-0.7473,True,0.3333,0.525,0.324,0.0054,infection,False,False,False,False,False
557,Rituximab,Teriflunomide,1.1628,0.05237,0.06657,1.5158,0.0608,0.4379,0.0241,0.0,0.139,0.4,0.4,1.0,0.5,0.4,0.82,0.2143,-2.5884,-3.0107,True,1.0,0.25,0.3627,0.0324,infection,False,False,False,False,False
558,Ibudilast,Pioglitazone,1.1627,0.01995,0.0334,2.051,0.0583,0.4264,0.018,0.0,0.1367,0.5,0.6,0.6667,0.75,0.7,0.8667,-0.4365,-4.4103,-2.6661,False,0.3333,0.525,0.1647,0.0069,cardiac,False,False,False,False,False
559,High-dose biotin,Hydroxychloroquine,1.1626,0.00249,0.00837,3.0073,0.0453,0.3279,0.02,0.0,0.1382,0.4,0.8,1.0,0.75,0.6,0.7333,0.1667,-0.7599,-3.2153,True,0.3333,0.6,0.0882,0.0,ocular,False,False,False,False,False
560,Ozanimod,Rituximab,1.1624,0.05237,0.06657,1.4802,0.0585,0.509,0.0218,0.0,0.115,0.3,0.2,1.0,0.5,0.5,0.82,0.3143,-1.8533,-2.5884,True,1.0,0.25,0.3059,0.0431,infection,False,False,False,False,False
561,Amiloride,Tolebrutinib,1.1618,0.03741,0.05212,1.7031,0.0533,0.3599,0.0105,0.0,0.1481,0.4,0.6,1.0,0.75,0.8,1.0,-0.025,-2.6837,-3.3227,False,0.3333,0.475,0.199,0.0,hepatic,False,False,False,False,False
562,Natalizumab,Simvastatin,1.1612,0.01496,0.02705,1.9997,0.0606,0.3595,0.0202,0.0,0.1685,0.6,0.6,1.0,0.5,0.35,0.6867,0.0,-3.0541,-1.7856,False,0.6667,0.325,0.3118,0.0,infection,False,False,False,False,False
563,Methylprednisolone,Phenytoin,1.1605,0.00249,0.00837,2.8113,0.0677,0.3827,0.0119,0.0,0.1769,0.4,0.4,1.0,0.75,0.7,0.6867,0.0,-3.1022,-2.5343,False,0.3333,0.425,0.2588,0.0,infection,False,False,False,False,False
564,Pioglitazone,Rituximab,1.1604,0.00499,0.01301,2.3403,0.0617,0.4384,0.025,0.0,0.1408,0.5,0.6,1.0,0.5,0.4,0.6867,0.4286,-2.6661,-2.5884,True,0.3333,0.425,0.2747,0.0106,infection,False,False,False,False,False
565,Diroximel fumarate,Peginterferon beta-1a,1.1588,0.00748,0.01683,2.7534,0.057,0.3683,0.0264,0.003,0.1547,0.4,0.4,0.9286,0.5,0.55,0.6867,-0.1429,-1.9273,-2.577,False,1.0,0.3,0.1767,0.0272,infection,False,False,False,False,True
566,Diroximel fumarate,Riluzole,1.1587,0.01247,0.02374,2.255,0.0487,0.3705,0.0181,0.0,0.1315,0.4,0.6,1.0,0.75,0.65,1.0,0.1667,-1.9273,-2.6115,True,0.3333,0.4,0.1642,0.0172,hepatic,False,False,False,False,False
567,Epigallocatechin gallate,Methylprednisolone,1.1585,0.00249,0.00837,2.9366,0.067,0.3877,0.0113,0.0,0.1729,0.5,0.6,0.9333,0.5,0.6,0.82,-0.05,-1.555,-3.1022,False,0.3333,0.525,0.1873,0.0,infection,False,False,False,False,False
568,Evobrutinib,Methylprednisolone,1.1584,0.00499,0.01301,2.664,0.074,0.4257,0.0182,0.0,0.1738,0.5,0.2,0.9286,0.5,0.6,0.82,-0.05,-2.076,-3.1022,False,0.6667,0.35,0.2304,0.0294,infection,False,False,False,False,False
569,Methylprednisolone,Natalizumab-biosimilar,1.1584,0.00998,0.02038,2.2382,0.0788,0.5077,0.0231,0.0,0.1553,0.4,0.2,0.75,0.5,0.6,0.5067,-0.45,-3.1022,-3.1195,False,0.6667,0.3,0.2137,0.0882,infection,False,False,False,False,True
570,Fenebrutinib,Glatiramer acetate,1.1574,0.00748,0.01683,2.4171,0.0576,0.3796,0.0278,0.0,0.1517,0.5,0.4,0.9286,0.5,0.6,0.82,-0.0625,-2.6962,-3.0334,False,0.6667,0.35,0.15,0.0069,infection,False,False,False,False,True
571,Lamotrigine,Natalizumab,1.1573,0.02494,0.03925,1.7656,0.0537,0.3731,0.0133,0.0,0.144,0.3,0.4,1.0,1.0,0.7,0.6867,0.1875,-3.0679,-3.0541,True,0.3333,0.375,0.2392,0.0,infection,False,False,False,False,False
572,Amiloride,Ublituximab,1.1562,0.10224,0.11438,1.2593,0.0497,0.4836,0.0105,0.0,0.1028,0.2,0.4,1.0,1.0,0.45,0.6867,0.2679,-2.6837,-2.5884,True,0.3333,0.425,0.1765,0.0,infection,False,False,False,False,False
573,Opicinumab,Oxcarbazepine,1.1561,0.00249,0.00837,2.9152,0.0586,0.4369,0.0089,0.0,0.1341,0.2,0.4,0.9091,1.0,0.7,0.6867,0.0,-0.7473,-0.3516,False,0.3333,0.6,0.0961,0.0,teratogenicity,False,False,False,False,False
574,Methylprednisolone,Vidofludimus calcium,1.1559,0.01496,0.02705,2.1561,0.0723,0.4629,0.0166,0.0,0.1563,0.4,0.4,0.75,0.5,0.6,0.6867,-0.45,-3.1022,-1.6832,False,0.6667,0.35,0.2667,0.0245,infection,False,False,False,False,False
575,Cholecalciferol,Temelimab,1.1557,0.00249,0.00837,3.032,0.0502,0.3015,0.0199,0.0,0.1666,0.4,0.8,1.0,0.5,0.55,0.6867,0.1875,-2.0037,-2.4721,True,0.3333,0.6,0.0196,0.0,infection,False,False,False,False,True
576,Methotrexate,Opicinumab,1.1556,0.00249,0.00837,4.0429,0.069,0.3706,0.0193,0.0,0.1861,0.4,0.4,1.0,1.0,0.2,0.6867,0.4889,-2.3127,-0.7473,True,0.3333,0.55,0.2784,0.0049,infection,False,False,False,False,False
577,Amiloride,Ofatumumab,1.1551,0.07481,0.08723,1.3941,0.0506,0.4708,0.0105,0.0,0.1076,0.2,0.4,1.0,1.0,0.45,0.6867,0.25,-2.6837,-2.3838,True,0.3333,0.4,0.1765,0.0,infection,False,False,False,False,False
